"indice_tiempo","region","ruta_natural","provincia_codigo","provincia_nombre","departamento_partido","localidad","clasificacion","tipo","establecimientos","unidades","habitaciones","plazas"
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","La Cruz","Camping","Otros colectivos",1,50,0,0
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","La Cruz","Conjunto de unidades turisticas","Otros colectivos",1,2,0,6
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","La Cruz","Establecimiento rural","Parahoteleros",2,0,16,38
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","La Cruz","Hospedaje","Parahoteleros",1,0,10,23
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","La Cruz","Hotel sin categorizar","Hoteleros",5,0,41,141
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","La Cruz","Sin clasificar","Otros colectivos",1,0,2,4
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","Yapeyú","Camping","Otros colectivos",3,33,0,0
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","Yapeyú","Complejo turistico","Parahoteleros",1,30,0,126
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","Yapeyú","Establecimiento rural","Parahoteleros",1,0,11,27
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","Yapeyú","Hospedaje","Parahoteleros",2,0,8,26
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","Yapeyú","Hotel sin categorizar","Hoteleros",1,0,22,50
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","Yapeyú","Posada","Parahoteleros",1,0,8,31
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Martín","Yapeyú","Residencial","Parahoteleros",1,0,4,16
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Roque","San Roque","Hospedaje","Parahoteleros",2,0,11,26
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","San Roque","San Roque","Hotel sin categorizar","Hoteleros",1,0,9,18
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","Santo Tomé","Santo Tomé","Cabañas / bungalows","Parahoteleros",2,21,0,82
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","Santo Tomé","Santo Tomé","Establecimiento rural","Parahoteleros",1,0,2,6
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","Santo Tomé","Santo Tomé","Hospedaje","Parahoteleros",1,0,8,40
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","Santo Tomé","Santo Tomé","Hotel 1 estrella","Hoteleros",1,0,15,37
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","Santo Tomé","Santo Tomé","Hotel 2 estrellas","Hoteleros",1,0,15,45
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","Santo Tomé","Santo Tomé","Hotel sin categorizar","Hoteleros",7,0,125,340
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","Sauce","Sauce","Establecimiento rural","Parahoteleros",2,0,5,16
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","Sauce","Sauce","Hospedaje","Parahoteleros",1,0,9,18
2023,"Litoral","Litoral y Grandes Rios","18","Corrientes","Sauce","Sauce","Hotel sin categorizar","Hoteleros",2,0,21,42
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Albergue / b&b / hostel","Parahoteleros",1,0,2,16
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Apart hotel","Hoteleros",120,0,684,2618
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Cabañas / bungalows","Parahoteleros",85,452,0,2106
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Complejo turistico","Parahoteleros",6,35,55,390
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Conjunto de unidades turisticas","Otros colectivos",69,142,0,614
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Establecimiento rural","Parahoteleros",1,0,5,10
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Hospedaje","Parahoteleros",3,0,24,67
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Hosteria","Parahoteleros",9,0,74,187
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Hotel 1 estrella","Hoteleros",4,0,50,139
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Hotel 2 estrellas","Hoteleros",9,0,231,605
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Hotel 3 estrellas","Hoteleros",3,0,121,295
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Hotel 4 estrellas","Hoteleros",2,0,212,522
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Hotel sin categorizar","Hoteleros",4,0,50,199
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Motel","Hoteleros",1,0,13,54
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Posada","Parahoteleros",1,0,11,20
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Colón","Residencial","Parahoteleros",2,0,19,48
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Pueblo Liebig's","Cabañas / bungalows","Parahoteleros",3,14,0,66
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Pueblo Liebig's","Hosteria","Parahoteleros",3,0,16,43
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","San José","Albergue / b&b / hostel","Parahoteleros",1,0,3,6
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","San José","Apart hotel","Hoteleros",33,0,179,787
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","San José","Cabañas / bungalows","Parahoteleros",70,253,0,1071
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","San José","Complejo turistico","Parahoteleros",1,0,3,12
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","San José","Conjunto de unidades turisticas","Otros colectivos",35,75,0,309
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","San José","Establecimiento rural","Parahoteleros",4,0,18,67
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","San José","Hospedaje","Parahoteleros",1,0,2,8
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","San José","Hotel 2 estrellas","Hoteleros",2,0,34,89
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","San José","Residencial","Parahoteleros",2,0,9,23
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Ubajay","Complejo turistico","Parahoteleros",1,0,10,76
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Ubajay","Conjunto de unidades turisticas","Otros colectivos",1,2,0,14
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Ubajay","Hospedaje","Parahoteleros",2,0,11,44
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Ubajay","Hosteria","Parahoteleros",1,0,18,70
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Ubajay","Hotel 1 estrella","Hoteleros",1,0,5,14
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Albergue / b&b / hostel","Parahoteleros",1,0,7,24
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Apart hotel","Hoteleros",15,0,109,369
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Cabañas / bungalows","Parahoteleros",18,77,0,288
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Camping","Otros colectivos",1,40,0,0
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Complejo turistico","Parahoteleros",1,102,75,528
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Conjunto de unidades turisticas","Otros colectivos",38,86,0,324
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Establecimiento rural","Parahoteleros",1,0,2,6
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Hosteria","Parahoteleros",1,0,7,32
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Hotel 1 estrella","Hoteleros",1,0,22,60
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Hotel 2 estrellas","Hoteleros",1,0,33,74
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Hotel 3 estrellas","Hoteleros",2,0,37,103
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Hotel 4 estrellas","Hoteleros",1,0,63,93
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Colón","Villa Elisa","Hotel sin categorizar","Hoteleros",4,0,72,154
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Albergue / b&b / hostel","Parahoteleros",1,0,4,12
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Apart hotel","Hoteleros",13,0,73,307
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Cabañas / bungalows","Parahoteleros",23,154,0,675
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Camping","Otros colectivos",1,0,0,0
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Complejo turistico","Parahoteleros",5,66,61,372
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Conjunto de unidades turisticas","Otros colectivos",12,24,0,123
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Establecimiento rural","Parahoteleros",1,0,3,15
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Hosteria","Parahoteleros",4,0,29,80
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Hotel 1 estrella","Hoteleros",4,0,79,212
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Hotel 2 estrellas","Hoteleros",4,0,127,320
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Hotel 3 estrellas","Hoteleros",2,0,53,141
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Hotel 4 estrellas","Hoteleros",4,0,206,528
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Hotel boutique","Hoteleros",1,0,4,16
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Motel","Hoteleros",2,0,36,78
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Concordia","Residencial","Parahoteleros",5,0,62,177
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Concordia","Puerto Yeruá","Cabañas / bungalows","Parahoteleros",1,8,0,37
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Diamante","General Ramírez","Establecimiento rural","Parahoteleros",1,0,5,15
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Diamante","General Ramírez","Hotel 2 estrellas","Hoteleros",1,0,14,35
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Diamante","Isletas","Establecimiento rural","Parahoteleros",1,0,2,12
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Diamante","Villa Libertador San Martín","Apart hotel","Hoteleros",5,0,38,113
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Diamante","Villa Libertador San Martín","Cabañas / bungalows","Parahoteleros",2,8,0,46
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Diamante","Villa Libertador San Martín","Conjunto de unidades turisticas","Otros colectivos",3,6,0,29
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Diamante","Villa Libertador San Martín","Hospedaje","Parahoteleros",1,0,7,16
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Diamante","Villa Libertador San Martín","Hotel 2 estrellas","Hoteleros",2,0,46,117
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Diamante","Villa Libertador San Martín","Hotel 3 estrellas","Hoteleros",1,0,24,48
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Diamante","Villa Libertador San Martín","Residencial","Parahoteleros",1,0,6,15
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Chajarí","Apart hotel","Hoteleros",9,0,65,276
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Chajarí","Cabañas / bungalows","Parahoteleros",16,135,0,598
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Chajarí","Complejo turistico","Parahoteleros",1,1,10,28
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Chajarí","Conjunto de unidades turisticas","Otros colectivos",2,4,0,19
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Chajarí","Hosteria","Parahoteleros",1,0,6,18
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Chajarí","Hotel 1 estrella","Hoteleros",4,0,65,220
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Chajarí","Hotel 3 estrellas","Hoteleros",3,0,89,221
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Chajarí","Residencial","Parahoteleros",3,0,20,50
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Apart hotel","Hoteleros",64,0,693,2359
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Cabañas / bungalows","Parahoteleros",35,205,0,922
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Camping","Otros colectivos",1,0,0,0
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Complejo turistico","Parahoteleros",2,22,27,163
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Conjunto de unidades turisticas","Otros colectivos",8,16,0,67
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Dormis","Parahoteleros",1,0,9,36
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Establecimiento rural","Parahoteleros",1,0,8,40
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Hosteria","Parahoteleros",3,0,24,76
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Hotel 1 estrella","Hoteleros",3,0,44,141
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Hotel 2 estrellas","Hoteleros",8,0,145,353
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Hotel 3 estrellas","Hoteleros",4,0,106,259
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Federación","Hotel 4 estrellas","Hoteleros",2,0,118,254
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Santa Ana (F)","Apart hotel","Hoteleros",2,0,7,30
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Santa Ana (F)","Cabañas / bungalows","Parahoteleros",3,15,0,68
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Santa Ana (F)","Camping","Otros colectivos",1,120,0,0
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Santa Ana (F)","Conjunto de unidades turisticas","Otros colectivos",1,2,0,9
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federación","Villa del Rosario","Establecimiento rural","Parahoteleros",1,0,3,6
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federal","Federal","Hospedaje","Parahoteleros",1,0,10,30
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federal","Federal","Hotel 2 estrellas","Hoteleros",1,0,8,23
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Federal","Federal","Residencial","Parahoteleros",2,0,35,94
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Feliciano","San José de Feliciano","Apart hotel","Hoteleros",1,0,12,24
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Feliciano","San José de Feliciano","Hosteria","Parahoteleros",1,0,6,12
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguay","General Galarza","Cabañas / bungalows","Parahoteleros",1,4,0,16
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguay","General Galarza","Conjunto de unidades turisticas","Otros colectivos",1,2,0,8
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Apart hotel","Hoteleros",7,0,65,251
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Cabañas / bungalows","Parahoteleros",35,228,0,968
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Camping","Otros colectivos",1,120,0,0
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Complejo turistico","Parahoteleros",2,7,33,110
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Dormis","Parahoteleros",1,0,12,48
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Establecimiento rural","Parahoteleros",6,0,24,54
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Hospedaje","Parahoteleros",1,0,6,24
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Hosteria","Parahoteleros",4,0,28,121
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Hotel 1 estrella","Hoteleros",2,0,51,136
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Hotel 2 estrellas","Hoteleros",8,0,189,478
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Hotel 3 estrellas","Hoteleros",2,0,101,260
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Hotel 4 estrellas","Hoteleros",2,0,48,132
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Posada","Parahoteleros",1,0,11,40
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Gualeguaychú","Residencial","Parahoteleros",6,0,111,281
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Larroque","Conjunto de unidades turisticas","Otros colectivos",1,2,0,12
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Larroque","Hospedaje","Parahoteleros",1,0,8,25
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Larroque","Hotel 2 estrellas","Hoteleros",1,0,9,26
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Pueblo General Belgrano","Apart hotel","Hoteleros",38,0,196,744
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Pueblo General Belgrano","Cabañas / bungalows","Parahoteleros",38,220,0,885
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Pueblo General Belgrano","Complejo turistico","Parahoteleros",3,0,59,191
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Pueblo General Belgrano","Conjunto de unidades turisticas","Otros colectivos",16,32,0,148
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Pueblo General Belgrano","Hospedaje","Parahoteleros",1,0,5,15
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Pueblo General Belgrano","Hosteria","Parahoteleros",3,0,21,76
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Urdinarrain","Hotel 1 estrella","Hoteleros",1,0,13,27
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Gualeguaychú","Urdinarrain","Hotel 3 estrellas","Hoteleros",1,0,30,66
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Islas del Ibicuy","Villa Paranacito","Apart hotel","Hoteleros",4,0,34,120
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Islas del Ibicuy","Villa Paranacito","Cabañas / bungalows","Parahoteleros",3,14,0,57
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Islas del Ibicuy","Villa Paranacito","Camping","Otros colectivos",1,0,0,0
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Islas del Ibicuy","Villa Paranacito","Complejo turistico","Parahoteleros",3,8,9,82
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Islas del Ibicuy","Villa Paranacito","Conjunto de unidades turisticas","Otros colectivos",1,4,0,20
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Islas del Ibicuy","Villa Paranacito","Hosteria","Parahoteleros",1,0,14,40
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Islas del Ibicuy","Villa Paranacito","Hotel 2 estrellas","Hoteleros",1,0,14,48
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","Bovril","Hospedaje","Parahoteleros",1,0,6,16
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","Bovril","Residencial","Parahoteleros",1,0,14,42
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Albergue / b&b / hostel","Parahoteleros",1,0,4,12
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Albergue municipal / complejo deportivo","Otros colectivos",2,0,13,100
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Apart hotel","Hoteleros",6,0,40,195
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Cabañas / bungalows","Parahoteleros",18,89,0,390
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Conjunto de unidades turisticas","Otros colectivos",11,24,0,112
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Dormis","Parahoteleros",1,0,2,10
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Establecimiento rural","Parahoteleros",2,0,9,56
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Hosteria","Parahoteleros",3,0,25,78
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Hotel 2 estrellas","Hoteleros",1,0,24,57
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Hotel 3 estrellas","Hoteleros",3,0,117,275
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Hotel boutique","Hoteleros",1,0,21,69
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Hotel sin categorizar","Hoteleros",1,0,3,8
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Hotel sindical / mutual","Hoteleros",1,0,4,16
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Posada","Parahoteleros",1,0,3,9
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","La Paz","Residencial","Parahoteleros",2,0,39,114
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","Piedras Blancas","Cabañas / bungalows","Parahoteleros",5,24,0,110
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","Piedras Blancas","Camping","Otros colectivos",1,120,0,0
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","Piedras Blancas","Complejo turistico","Parahoteleros",3,5,15,100
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","Santa Elena","Albergue / b&b / hostel","Parahoteleros",1,0,6,12
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","Santa Elena","Apart hotel","Hoteleros",3,0,9,52
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","Santa Elena","Cabañas / bungalows","Parahoteleros",7,24,0,137
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","Santa Elena","Hospedaje","Parahoteleros",2,0,27,68
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","Santa Elena","Hotel 3 estrellas","Hoteleros",1,0,10,20
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","La Paz","Santa Elena","Residencial","Parahoteleros",1,0,9,21
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Nogoyá","Lucas González","Cabañas / bungalows","Parahoteleros",1,3,0,15
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Nogoyá","Lucas González","Hospedaje","Parahoteleros",1,0,4,9
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Nogoyá","Lucas González","Hotel sin categorizar","Hoteleros",1,0,10,18
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Nogoyá","Nogoyá","Hotel 1 estrella","Hoteleros",3,0,64,155
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Nogoyá","Nogoyá","Residencial","Parahoteleros",1,0,13,29
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","Cerrito","Conjunto de unidades turisticas","Otros colectivos",1,2,0,16
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","Cerrito","Establecimiento rural","Parahoteleros",1,0,6,12
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","Cerrito","Hotel 1 estrella","Hoteleros",1,0,5,12
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","Cerrito","Hotel 3 estrellas","Hoteleros",1,0,12,30
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","Crespo","Conjunto de unidades turisticas","Otros colectivos",1,2,0,8
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","Crespo","Hotel 1 estrella","Hoteleros",1,0,39,99
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","Crespo","Hotel 2 estrellas","Hoteleros",1,0,26,54
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","Crespo","Residencial","Parahoteleros",1,0,22,45
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","Puerto Curtiembre","Cabañas / bungalows","Parahoteleros",3,7,0,40
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","Hasenkamp","Hotel sin categorizar","Hoteleros",1,0,15,45
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","María Grande","Apart hotel","Hoteleros",3,0,11,56
2023,"Litoral","Litoral y Grandes Rios","30","Entre Ríos","Paraná","María Grande","Cabañas / bungalows","Parahoteleros",25,67,0,328
